payment_id,order_id,payment_date,payment_method,amount
615,4123,2024-07-22,PayPal,1005.52
616,1024,2024-09-15,Bank Transfer,1924.15
617,1259,2024-06-14,Credit Card,326.05
618,3282,2024-05-21,Credit Card,1386.61
619,1068,2024-05-27,Credit Card,485.51
620,4293,2024-09-15,PayPal,910.23
621,3787,2025-01-13,PayPal,628.3
622,1370,2024-06-24,Credit Card,1030.36
623,4008,2024-02-20,Bank Transfer,41.54
624,1600,2024-12-23,Bank Transfer,142.33
625,2452,2024-07-14,Bank Transfer,876.15
626,257,2024-02-13,Bank Transfer,1165.65
627,3168,2024-09-25,PayPal,794.99
628,3680,2024-10-30,PayPal,365.78
629,3100,2024-12-20,Credit Card,1272.88
630,4987,2025-01-03,PayPal,1892.04
631,2555,2024-11-22,Bank Transfer,1204.47
632,341,2024-06-17,PayPal,1588.18
633,4037,2024-12-26,Credit Card,1968.29
634,2440,2025-01-26,Bank Transfer,668.74
635,2106,2025-01-28,PayPal,1283.14
636,2169,2024-08-21,Bank Transfer,623.27
637,3335,2024-02-22,PayPal,946.19
638,967,2024-07-18,Credit Card,1381.98
639,3689,2024-12-26,Credit Card,702.25
640,2087,2024-03-31,Credit Card,941.87
641,4768,2024-11-03,Credit Card,1278.51
642,1430,2024-08-04,Bank Transfer,1819.66
643,3804,2024-05-20,Credit Card,309.12
644,1422,2024-06-20,PayPal,1539.67
645,3492,2024-07-12,PayPal,528.98
646,4377,2024-07-25,Bank Transfer,593.27
647,4093,2024-09-26,PayPal,1541.59
648,2373,2024-09-12,PayPal,1383.41
649,2808,2024-05-04,Bank Transfer,564.77
650,481,2024-10-31,Credit Card,1786.62
651,247,2024-10-06,Bank Transfer,75.27
652,821,2024-10-13,PayPal,482.69
653,3406,2024-09-08,PayPal,1518.48
654,4616,2025-01-29,PayPal,731.02
655,1649,2024-12-28,Bank Transfer,1980.33
656,1411,2024-06-23,Credit Card,290.17
657,2039,2024-09-17,PayPal,1583.14
658,2728,2024-10-19,Bank Transfer,504.5
659,2860,2024-02-24,PayPal,846.12
660,1327,2024-08-16,Credit Card,1552.9
661,4292,2024-05-19,Bank Transfer,1927.27
662,3403,2024-04-04,PayPal,1545.32
663,3020,2024-10-02,PayPal,1217.49
664,1219,2024-05-25,Bank Transfer,30.49
665,1812,2024-03-10,Bank Transfer,1237.2
666,6,2024-06-06,Credit Card,419.63
667,3824,2024-04-04,Bank Transfer,805.5
668,639,2024-10-24,PayPal,1350.54
669,3948,2024-10-06,Credit Card,216.61
670,2546,2024-10-21,Credit Card,248.1
671,648,2024-02-15,PayPal,1502.42
672,4329,2024-05-31,Credit Card,1280.68
673,1260,2024-10-06,Credit Card,156.88
674,1994,2024-06-27,Bank Transfer,561.19
675,4496,2024-08-03,Credit Card,244.05
676,4468,2025-02-04,PayPal,1753.1
677,3318,2025-01-07,PayPal,97.32
678,526,2024-10-18,PayPal,419.95
679,4917,2024-07-30,PayPal,1763.36
680,2985,2025-01-26,Credit Card,750.87
681,3598,2024-07-25,Bank Transfer,1218.9
682,1124,2024-04-18,Credit Card,1746.07
683,3037,2024-06-10,Credit Card,96.18
684,4945,2025-01-03,Bank Transfer,1662.33
685,509,2024-04-22,Credit Card,1296.04
686,2170,2024-10-27,PayPal,457.5
687,291,2024-11-30,Credit Card,929.67
688,1846,2024-10-09,Credit Card,1505.03
689,3073,2024-09-03,PayPal,806.02
690,2369,2024-05-30,Credit Card,904.01
691,3384,2024-08-03,Bank Transfer,393.62
692,70,2024-07-15,Bank Transfer,1061.76
693,3135,2024-11-27,Credit Card,1869.79
694,3225,2024-07-09,PayPal,846.02
695,1855,2024-09-30,Bank Transfer,1289.86
696,719,2024-03-13,PayPal,508.04
697,504,2025-01-15,PayPal,692.62
698,4889,2024-09-29,Bank Transfer,1731.89
699,3898,2024-12-18,Credit Card,567.12
700,2181,2024-06-22,Credit Card,875.11
701,2391,2024-04-24,Credit Card,1192.0
702,252,2024-02-26,PayPal,1347.12
703,2108,2024-03-17,Bank Transfer,775.3
704,918,2024-07-09,PayPal,1882.19
705,4147,2025-02-07,Bank Transfer,419.52
706,4148,2025-01-06,Bank Transfer,145.22
707,4074,2024-05-29,PayPal,1423.18
708,1101,2024-08-19,Bank Transfer,1089.63
709,4875,2024-04-02,PayPal,1818.39
710,419,2024-08-30,PayPal,1073.96
711,3888,2024-10-10,PayPal,507.33
712,4784,2024-07-13,PayPal,987.37
713,2753,2024-03-27,Credit Card,1597.0
714,4829,2024-08-09,PayPal,1606.23
715,1327,2024-06-01,Bank Transfer,624.27
716,4974,2024-10-27,PayPal,1826.74
717,4554,2024-11-11,Bank Transfer,1095.54
718,1534,2024-07-03,PayPal,692.94
719,2418,2025-01-19,Credit Card,1461.61
720,2291,2024-08-28,Credit Card,261.8
721,78,2024-06-12,Credit Card,614.41
722,4846,2024-09-22,Bank Transfer,810.92
723,898,2025-01-26,PayPal,902.14
724,2636,2024-02-14,PayPal,756.09
725,4636,2024-04-01,Bank Transfer,1675.71
726,257,2024-12-08,Bank Transfer,705.86
727,4477,2024-11-01,PayPal,780.99
728,1050,2024-07-08,Bank Transfer,873.61
729,1448,2024-03-30,Credit Card,489.09
730,2773,2024-10-02,Credit Card,1854.25
731,69,2024-12-18,Credit Card,1497.19
732,1048,2024-07-31,Bank Transfer,705.89
733,2878,2024-07-08,Credit Card,1197.8
734,1502,2024-03-12,Bank Transfer,751.08
735,1689,2024-03-26,PayPal,1688.49
736,3994,2024-11-29,Bank Transfer,1497.76
737,865,2024-07-09,Credit Card,1637.94
738,1296,2024-07-08,PayPal,737.06
739,4010,2024-04-02,Credit Card,263.57
740,779,2024-12-03,Bank Transfer,1631.99
741,513,2024-11-14,PayPal,715.09
742,4019,2024-09-05,Credit Card,1340.73
743,2989,2024-07-12,Bank Transfer,408.31
744,1164,2024-07-27,PayPal,1667.97
745,1445,2024-02-12,Credit Card,687.07
746,2784,2024-12-03,PayPal,1166.7
747,2552,2024-04-22,Credit Card,1115.33
748,4487,2024-06-07,PayPal,158.43
749,561,2024-09-27,Credit Card,660.84
750,4986,2024-08-29,Credit Card,710.11
751,4207,2024-03-29,Bank Transfer,1177.27
752,463,2024-05-23,PayPal,1571.25
753,2283,2024-12-18,Bank Transfer,1795.27
754,1427,2025-02-08,PayPal,877.77
755,3965,2024-07-13,Credit Card,1229.61
756,2299,2025-01-14,Credit Card,1353.17
757,1656,2024-09-08,Credit Card,872.31
758,1264,2024-09-26,Credit Card,1295.35
759,1157,2025-01-30,Bank Transfer,852.98
760,4371,2024-10-11,Bank Transfer,1450.25
761,3897,2024-12-10,Bank Transfer,600.65
762,3868,2024-10-28,PayPal,674.42
763,2577,2024-07-18,Credit Card,806.09
764,3603,2024-08-14,Credit Card,113.34
765,4833,2024-10-18,PayPal,1725.42
766,2898,2024-02-26,Credit Card,1657.24
767,3077,2024-03-28,Bank Transfer,1193.71
768,1053,2024-07-11,Bank Transfer,1102.11
769,3243,2024-07-01,Bank Transfer,672.67
770,2256,2024-07-04,PayPal,175.87
771,2340,2024-04-10,Bank Transfer,488.41
772,814,2024-12-30,Credit Card,192.56
773,3126,2024-08-20,Bank Transfer,1420.87
774,2603,2024-11-24,PayPal,1929.34
775,1394,2024-08-17,PayPal,1502.07
776,1026,2024-12-24,Credit Card,1045.44
777,3221,2024-10-31,Bank Transfer,1392.51
778,81,2024-06-02,Bank Transfer,506.15
779,3350,2024-02-26,Credit Card,356.17
780,3026,2024-04-10,Bank Transfer,262.36
781,2666,2024-03-04,Credit Card,306.34
782,729,2025-01-22,PayPal,1641.92
783,3269,2024-06-29,Credit Card,414.55
784,507,2024-12-24,PayPal,1474.66
785,1970,2025-02-06,Bank Transfer,1040.81
786,3587,2024-08-20,Credit Card,1303.01
787,2384,2024-03-31,Bank Transfer,592.48
788,2633,2024-04-29,PayPal,629.68
789,1629,2024-03-13,Credit Card,27.87
790,2395,2024-11-13,PayPal,1633.45
791,3693,2025-02-07,Bank Transfer,987.53
792,2384,2024-04-06,Credit Card,1303.54
793,2405,2024-06-13,PayPal,1647.22
794,2838,2024-04-06,Credit Card,1012.82
795,796,2024-05-25,PayPal,504.08
796,1434,2024-04-18,PayPal,458.95
797,1985,2024-04-27,Bank Transfer,878.43
798,326,2024-06-20,PayPal,924.38
799,2894,2024-04-07,PayPal,1381.25
800,3111,2024-06-20,PayPal,1752.03
801,3713,2024-12-26,Credit Card,389.94
802,2758,2024-11-23,Credit Card,923.84
803,3128,2024-07-09,PayPal,864.98
804,3167,2024-12-27,Bank Transfer,1288.66
805,2926,2024-02-22,Credit Card,1040.9
806,2958,2024-02-09,Bank Transfer,313.01
807,671,2024-08-29,Credit Card,853.31
808,3357,2024-06-12,PayPal,705.36
809,1714,2024-11-24,Credit Card,783.27
810,2087,2024-12-30,PayPal,556.86
811,879,2024-08-29,Bank Transfer,1424.09
812,526,2024-12-30,Credit Card,1351.53
813,115,2024-10-06,Bank Transfer,1510.07
814,2130,2024-06-07,Credit Card,1146.23
815,4264,2024-09-29,PayPal,1039.3
816,1724,2024-07-09,PayPal,1174.47
817,3177,2025-01-15,Credit Card,34.1
818,551,2024-03-04,Bank Transfer,1326.97
819,1273,2024-08-02,Credit Card,1805.32
820,4000,2024-04-18,Credit Card,787.21
821,1776,2024-03-21,Bank Transfer,1777.03
822,998,2024-06-28,Bank Transfer,446.74
823,4766,2025-01-03,Bank Transfer,1289.05
824,3906,2024-03-01,Credit Card,1141.44
825,4145,2024-06-19,Bank Transfer,1159.89
826,1806,2024-12-05,Bank Transfer,1685.2
827,867,2024-04-07,Bank Transfer,1077.89
828,4948,2024-02-12,Credit Card,210.72
829,2724,2024-10-09,Credit Card,212.71
830,4299,2024-06-27,Credit Card,941.41
831,2966,2025-01-26,PayPal,853.55
832,66,2024-11-19,Credit Card,1032.6
833,4260,2025-01-22,PayPal,1431.33
834,2617,2024-05-07,Bank Transfer,267.75
835,3371,2024-06-16,Credit Card,626.3
836,709,2024-04-26,PayPal,274.82
837,4247,2024-12-03,Bank Transfer,465.19
838,4181,2024-03-14,Credit Card,1815.82
839,3308,2024-04-22,PayPal,687.25
840,659,2024-11-14,PayPal,1897.28
841,1646,2024-03-26,Credit Card,428.33
842,3776,2024-08-27,PayPal,1147.33
843,948,2024-05-24,Credit Card,665.79
844,4006,2024-07-02,Bank Transfer,1901.36
845,1494,2025-01-30,PayPal,698.52
846,2024,2024-07-18,PayPal,857.69
847,3031,2024-02-15,Credit Card,203.8
848,4249,2024-06-15,Credit Card,654.57
849,3473,2024-10-03,Bank Transfer,1552.48
850,904,2024-12-27,PayPal,444.71
851,899,2024-10-08,PayPal,355.62
852,784,2024-05-08,PayPal,518.63
853,1592,2024-05-30,PayPal,360.87
854,762,2024-10-23,Bank Transfer,1974.06
855,1600,2024-04-07,PayPal,260.54
856,2735,2024-05-13,Credit Card,391.9
857,2321,2024-04-07,PayPal,44.5
858,3879,2024-03-29,PayPal,1983.62
859,3407,2024-11-16,Bank Transfer,1923.18
860,3613,2024-11-13,PayPal,902.79
861,2423,2024-11-11,PayPal,1405.7
862,2496,2024-03-27,Bank Transfer,520.84
863,1167,2024-02-11,Credit Card,1040.26
864,4002,2024-09-30,Credit Card,1237.28
865,4569,2024-03-13,Bank Transfer,370.25
866,1042,2025-01-16,PayPal,1812.88
867,4179,2024-04-06,Bank Transfer,1880.08
868,3860,2025-01-31,PayPal,1646.4
869,2879,2025-01-15,Credit Card,451.52
870,534,2024-09-20,PayPal,151.25
871,2543,2024-05-24,Bank Transfer,770.91
872,442,2025-01-29,Bank Transfer,1415.16
873,3407,2024-05-19,PayPal,1392.75
874,4610,2025-01-19,PayPal,1385.67
875,1796,2024-11-24,Bank Transfer,990.97
876,2184,2024-05-06,PayPal,969.05
877,4031,2024-11-16,Credit Card,472.38
878,711,2024-03-22,Credit Card,692.14
879,1953,2024-12-12,Bank Transfer,1607.26
880,2040,2024-12-21,PayPal,1730.56
881,715,2024-05-26,Credit Card,859.39
882,3758,2025-01-26,Credit Card,1229.54
883,3650,2024-11-06,PayPal,1680.97
884,3004,2024-10-14,PayPal,1533.58
885,350,2024-12-15,PayPal,1639.63
886,404,2024-03-09,Credit Card,1786.09
887,1910,2024-05-28,Credit Card,1958.34
888,3610,2025-01-08,Bank Transfer,984.25
889,2097,2024-02-21,PayPal,1696.85
890,275,2024-12-18,Bank Transfer,1794.07
891,4577,2025-01-24,PayPal,421.89
892,3844,2024-09-05,Credit Card,1503.71
893,918,2025-02-02,Bank Transfer,388.3
894,451,2024-12-11,Credit Card,451.31
895,2256,2024-08-15,Credit Card,1252.09
896,2012,2024-08-25,PayPal,1479.38
897,4188,2024-05-05,Credit Card,965.16
898,929,2024-05-22,PayPal,412.23
899,1108,2024-11-04,Credit Card,438.11
900,89,2025-01-26,PayPal,806.82
901,2306,2024-12-15,PayPal,1410.6
902,791,2025-01-07,Bank Transfer,1865.55
903,3891,2024-04-25,Bank Transfer,1585.55
904,4083,2024-10-30,Bank Transfer,1813.81
905,3826,2025-01-01,Bank Transfer,1107.23
906,2495,2024-10-12,PayPal,1710.04
907,4028,2024-08-07,Bank Transfer,1470.27
908,2913,2025-01-14,PayPal,1407.13
909,3909,2024-12-29,Credit Card,215.93
910,4906,2024-08-14,Credit Card,927.05
911,4929,2024-09-25,PayPal,845.14
912,444,2024-11-30,PayPal,1186.03
913,1450,2024-09-07,Credit Card,1284.46
914,4679,2024-04-07,PayPal,210.94
915,4415,2024-11-02,Bank Transfer,1926.23
916,1673,2025-01-13,Credit Card,1528.61
917,4234,2024-06-05,PayPal,797.11
918,3487,2024-02-26,Bank Transfer,1942.91
919,4968,2024-11-28,Bank Transfer,1059.8
920,1197,2024-04-06,Credit Card,61.33
921,1535,2024-03-17,PayPal,1879.85
922,2712,2025-02-03,Credit Card,1290.12
923,408,2024-03-24,PayPal,1833.41
924,2143,2024-07-23,Credit Card,211.35
925,1380,2025-02-04,Credit Card,1473.98
926,3335,2024-09-02,PayPal,1690.93
927,1827,2024-04-06,Credit Card,687.87
928,4611,2024-05-07,PayPal,1208.37
929,3903,2024-03-16,PayPal,125.03
930,4668,2024-05-03,PayPal,1728.51
931,579,2024-08-18,Credit Card,1089.09
932,4647,2024-10-07,Credit Card,1515.23
933,4839,2025-02-08,PayPal,126.4
934,2600,2024-09-15,Credit Card,1052.59
935,3475,2025-01-10,Bank Transfer,899.56
936,573,2024-10-30,Credit Card,1395.61
937,4652,2025-01-23,PayPal,834.13
938,3087,2024-11-24,Credit Card,244.8
939,1607,2024-08-27,PayPal,614.04
940,2629,2024-03-11,PayPal,1506.22
941,2300,2024-08-22,Bank Transfer,468.83
942,988,2024-03-22,PayPal,1487.25
943,4196,2024-10-19,Bank Transfer,398.51
944,2492,2024-02-15,Bank Transfer,1649.75
945,4722,2024-02-25,Bank Transfer,1432.18
946,2972,2024-12-17,Credit Card,1960.12
947,544,2024-10-30,Credit Card,1742.88
948,414,2024-09-16,Credit Card,1049.21
949,2718,2024-07-06,Bank Transfer,1846.79
950,2555,2024-04-07,Credit Card,1945.31
951,242,2025-01-08,Credit Card,573.74
952,3696,2024-06-08,Credit Card,445.55
953,2061,2024-04-12,Credit Card,1771.22
954,4022,2024-07-16,Bank Transfer,511.54
955,636,2024-06-21,Credit Card,611.9
956,1222,2024-08-06,PayPal,143.96
957,3604,2024-08-28,Credit Card,1607.72
958,4689,2024-12-04,PayPal,1744.82
959,3224,2024-10-05,Credit Card,1693.18
960,3935,2024-11-28,PayPal,1218.98
961,2412,2024-12-17,Bank Transfer,299.4
962,4995,2024-07-27,Credit Card,215.12
963,849,2024-12-19,PayPal,288.86
964,2192,2024-05-03,Bank Transfer,1538.57
965,663,2024-10-29,Bank Transfer,694.49
966,712,2024-06-17,PayPal,1537.92
967,163,2024-06-28,Bank Transfer,1867.68
968,4649,2024-08-22,PayPal,487.17
969,1843,2024-08-10,Credit Card,562.24
970,495,2024-08-02,Bank Transfer,1735.37
971,2249,2024-05-28,Bank Transfer,791.18
972,658,2024-12-06,Bank Transfer,1802.66
973,2614,2025-01-12,Credit Card,1228.45
974,3213,2024-06-22,Credit Card,973.22
975,2264,2025-01-10,PayPal,978.79
976,3475,2024-03-29,PayPal,1853.51
977,4353,2024-07-19,Bank Transfer,878.31
978,4157,2024-05-01,PayPal,342.56
979,1755,2024-12-02,PayPal,1032.81
980,3675,2024-11-07,PayPal,211.13
981,3794,2024-06-04,Credit Card,372.31
982,4713,2024-08-22,Bank Transfer,1150.06
983,1598,2024-08-29,Bank Transfer,1318.35
984,4957,2024-09-03,Credit Card,995.46
985,3919,2024-04-04,Credit Card,1338.4
986,4010,2024-04-24,Bank Transfer,42.39
987,1041,2024-11-25,Credit Card,1300.43
988,4731,2024-11-29,PayPal,1554.24
989,2267,2024-08-18,PayPal,686.93
990,3625,2024-12-24,Bank Transfer,1981.03
991,2378,2024-10-09,Credit Card,20.15
992,88,2024-04-06,Credit Card,1220.74
993,4072,2024-06-10,Bank Transfer,1281.51
994,328,2024-06-08,PayPal,1975.46
995,2350,2024-06-02,PayPal,1798.21
996,2790,2024-11-25,Bank Transfer,628.88
997,4890,2024-04-21,Credit Card,1324.2
998,4428,2024-03-29,PayPal,1094.74
999,2491,2024-10-14,Bank Transfer,1309.23
1000,3986,2024-06-13,Bank Transfer,558.05
1001,1585,2024-04-27,Bank Transfer,373.26
1002,1717,2024-06-14,Bank Transfer,1170.99
1003,1367,2024-03-25,PayPal,1114.76
1004,3299,2024-03-06,Bank Transfer,952.2
1005,1696,2025-01-23,PayPal,746.76
1006,4024,2024-08-07,Bank Transfer,748.72
1007,2351,2024-08-31,PayPal,978.54
1008,3167,2024-10-29,PayPal,444.44
1009,4752,2024-09-12,Credit Card,536.11
1010,3429,2024-11-29,PayPal,426.14
1011,4140,2024-04-21,Credit Card,460.55
1012,1230,2024-09-10,Credit Card,705.1
1013,3773,2024-02-18,PayPal,57.74
1014,623,2024-06-16,Credit Card,343.98
1015,3222,2024-02-26,PayPal,1509.88
1016,3060,2024-05-15,Bank Transfer,1525.54
1017,4686,2024-05-16,PayPal,1679.84
1018,2583,2024-06-18,PayPal,1936.05
1019,3634,2024-06-29,Credit Card,214.13
1020,4671,2024-05-08,Credit Card,1325.8
1021,3473,2024-09-11,PayPal,371.08
1022,2075,2024-11-20,PayPal,888.02
1023,20,2024-08-31,Credit Card,1960.5
1024,1247,2024-04-21,Bank Transfer,1934.23
1025,487,2024-08-25,PayPal,1924.36
1026,499,2024-08-10,Credit Card,306.09
1027,2590,2024-04-10,Bank Transfer,1549.61
1028,4327,2024-02-11,Bank Transfer,1520.63
1029,2236,2024-05-20,Credit Card,1265.34
1030,4814,2024-07-29,Credit Card,1203.68
1031,3188,2024-07-12,Bank Transfer,967.11
1032,2004,2024-08-10,Bank Transfer,1749.28
1033,1834,2024-07-26,Bank Transfer,1536.28
1034,2014,2024-07-05,Bank Transfer,407.47
1035,1605,2025-01-29,Bank Transfer,903.29
1036,3520,2024-07-05,Bank Transfer,1034.49
1037,4520,2024-11-10,Bank Transfer,1597.01
1038,4277,2024-02-26,Bank Transfer,1586.03
1039,1226,2024-09-02,PayPal,1035.2
1040,3666,2024-03-29,Credit Card,1123.43
1041,3553,2024-09-05,Bank Transfer,222.94
1042,3104,2024-09-08,PayPal,377.46
1043,1164,2024-08-19,Credit Card,678.59
1044,4024,2024-06-04,Bank Transfer,1214.36
1045,1931,2024-06-12,PayPal,1095.97
1046,4019,2024-11-09,Credit Card,1470.85
1047,2949,2024-11-05,Credit Card,245.73
1048,4945,2024-12-26,Bank Transfer,69.63
1049,4231,2024-08-21,PayPal,1848.69
1050,4890,2024-07-31,PayPal,80.35
1051,1614,2024-03-10,Credit Card,1859.75
1052,1446,2024-11-15,Bank Transfer,1819.23
1053,2875,2024-10-24,Credit Card,1091.54
1054,3799,2024-03-30,Credit Card,1995.24
1055,1264,2024-03-01,PayPal,1332.08
1056,3555,2024-10-09,Credit Card,1078.52
1057,464,2024-08-10,PayPal,820.24
1058,3743,2024-06-09,Bank Transfer,1962.24
1059,4410,2024-04-29,PayPal,1924.42
1060,1876,2024-03-08,Bank Transfer,1211.47
1061,617,2024-10-31,Bank Transfer,1991.83
1062,4988,2025-01-01,Credit Card,730.59
1063,4721,2024-12-24,PayPal,544.24
1064,3525,2024-05-02,Bank Transfer,1900.25
1065,4704,2024-11-13,Bank Transfer,470.79
1066,271,2025-01-27,PayPal,446.75
1067,3981,2024-07-09,PayPal,104.95
1068,3478,2024-09-11,Credit Card,1949.64
1069,1150,2024-06-27,PayPal,252.35
1070,1929,2024-09-30,Credit Card,319.82
1071,4556,2024-04-22,Bank Transfer,955.02
1072,1539,2024-03-19,PayPal,713.36
1073,4327,2024-07-02,Bank Transfer,562.01
1074,4962,2024-12-06,Credit Card,1235.94
1075,3350,2024-11-26,PayPal,180.5
1076,1157,2024-11-10,Bank Transfer,616.27
1077,3279,2024-04-01,Credit Card,1889.94
1078,3872,2024-07-11,Credit Card,543.53
1079,3302,2024-03-29,Credit Card,1206.85
1080,2853,2024-03-17,PayPal,1535.65
1081,3251,2024-10-21,Bank Transfer,1405.27
1082,2645,2024-10-20,Credit Card,42.27
1083,1146,2024-02-22,Bank Transfer,1858.92
1084,2450,2024-08-13,Credit Card,1026.08
1085,2908,2024-12-31,Bank Transfer,1554.06
1086,68,2024-06-02,Credit Card,1166.31
1087,4824,2024-11-11,Bank Transfer,868.9
1088,4657,2025-01-22,Credit Card,1572.57
1089,2194,2025-02-08,Bank Transfer,1598.86
1090,2565,2024-03-11,Bank Transfer,52.5
1091,2677,2024-05-18,Credit Card,1745.04
1092,236,2024-12-11,PayPal,1016.38
1093,3828,2024-05-21,Bank Transfer,462.51
1094,4976,2024-05-04,PayPal,761.92
1095,1849,2024-02-10,PayPal,1903.59
1096,2635,2024-10-12,Credit Card,1982.97
1097,2406,2024-12-23,Bank Transfer,1139.36
1098,822,2024-03-27,Bank Transfer,141.77
1099,4092,2024-02-14,Bank Transfer,1837.74
1100,4958,2024-12-17,Bank Transfer,900.37
1101,1167,2024-07-08,Credit Card,338.19
1102,3517,2024-03-11,PayPal,1743.1
1103,3104,2024-05-26,Bank Transfer,1356.43
1104,2653,2025-02-01,Credit Card,489.15
1105,280,2024-05-30,Credit Card,312.56
1106,92,2024-06-26,Credit Card,931.22
1107,2977,2024-04-04,Bank Transfer,138.57
1108,3902,2024-09-25,PayPal,1613.77
1109,3854,2024-12-11,Bank Transfer,885.06
1110,4613,2025-01-10,Credit Card,1715.64
1111,318,2024-09-28,PayPal,234.38
1112,2936,2024-07-06,Credit Card,1744.26
1113,3092,2025-02-04,Bank Transfer,1196.79
1114,81,2024-06-06,Credit Card,1862.68
1115,4225,2024-06-24,Credit Card,326.79
1116,308,2024-11-09,PayPal,697.24
1117,53,2024-08-06,Credit Card,70.09
1118,663,2024-06-09,PayPal,744.58
1119,2838,2024-05-24,Bank Transfer,453.71
1120,4796,2025-02-04,Bank Transfer,330.42
1121,1177,2024-04-28,PayPal,527.15
1122,2916,2024-05-01,PayPal,690.66
1123,1738,2024-03-06,Credit Card,271.79
1124,2488,2024-09-27,Bank Transfer,1945.71
1125,2533,2024-12-14,PayPal,1538.24
1126,1553,2024-10-03,Bank Transfer,1607.36
1127,4685,2025-01-04,Bank Transfer,759.77
1128,700,2024-08-12,PayPal,816.01
1129,4913,2024-03-17,Credit Card,433.05
1130,425,2024-12-19,Credit Card,1112.23
1131,2596,2024-03-27,PayPal,1175.92
1132,4811,2024-10-31,Credit Card,973.62
1133,2861,2025-01-04,Bank Transfer,1325.41
1134,3567,2024-06-28,Bank Transfer,751.28
1135,534,2024-05-07,Credit Card,1682.17
1136,1710,2024-05-07,PayPal,1808.83
1137,522,2024-12-22,Credit Card,1047.41
1138,3971,2024-05-13,PayPal,101.25
1139,4117,2025-01-18,Bank Transfer,243.89
1140,3715,2024-05-26,Credit Card,1963.37
1141,3079,2024-12-10,Bank Transfer,1593.74
1142,1878,2024-09-21,Bank Transfer,307.63
1143,2257,2025-02-05,PayPal,282.02
1144,3612,2024-08-02,Bank Transfer,1174.35
1145,4755,2024-04-12,Bank Transfer,805.12
